,Unnamed: 0,plot_ID_from_plot,farm_ID,Object.state,Status,Accuracy,collection_date_from_plot,plot_number,plot_owner,plot_area,plot_boundary,plot_lat_long,plot_soil_type,plot_soil_color,plot_soil_quality,plot_topography,season_ID,plot_ID_from_season,validation,collection_date_from_season,farmed_season1,plot_number_season1,crop_grown_season1,secondary_crop_grown_season1,reason_for_crop_season1,production_season1,labor_type_season1,hired_labor_days_season1,hired_labor_cost_season1,tractor_season1,combine_season1,baler_season1,tiller_season1,seed_drill_season1,van_season1,motor_pump_season1,weeder_season1,sprayer_season1,harrow_season1,cart_season1,plow_season1,other_equipment_season1,used_animal_season1,animal_type_season1,secondary_animal_type_season1,labor_soil_preparation_season1,harrowing_season1,sowing_date_season1,seed_variety_season1,reason_for_seed_variety_season1,row_spacing_season1,seed_amount_season1,num_seeds_per_hole_season1,seed_cost_season1,weed_season1,weed_method_season1,ridging_season1,other_management_season1,used_fertilizer_season1,fertilizer_num_sacks_season1,fertilizer_type_season1,fertilizer_formula_season1,fertilizer_amount_season1,insecticide_season1,insecticide_brand_season1,fungicide_season1,fungicide_brand_season1,herbicide_season1,herbicide_brand_season1,harvest_date_season1,harvest_duration_season1,harvest_num_sacks_season1,kg_per_sack_season1,storage_place_season1,secondary_storage_place_season1,harvest_sold_season1,harvest_sold_place_season1,selling_date_season1,selling_duration_season1,plot_insurance_season1,insurance_premium_season1,insurance_compensation_season1,insurance_compensation_amount_season1,insurance_satisfaction_season1,farmed_season2,plot_number_season2,crop_grown_season2,reason_for_crop_season2,plot_insurance_season2,area_sown_season2,first_rainfall_date_season2,sowing_date_season2,seed_amount_demanded_season2,seed_amount_received_season2,seed_value_season2,seed_variety_season2,seed_provider_season2,seed_payment_method_season2,fertilizer1_application_season2,fertilizer1_type_season2,fertilizer1_why_not_applied_season2,fertilizer1_date_season2,fertilizer1_type_season2.1,fertilizer1_amount_season2,fertilizer1_cost_season2,fertilizer2_application_season2,fertilizer2_date_season2,fertilizer2_type_season2,fertilizer2_amount_season2,fertilize2_cost_season2,used_other_inputs_season2,other_inputs_type_season2,received_credit_season2,credit_amount_demanded_season2,credit_amount_received_season2,credit_source_season2,interest_rate_season2,farmed_dry_season,crop_grown_dry_season,fertilizer_type_dry_season,irrigation_method_dry_season,irrigation_cost_dry_season,irrigation_source_dry_season
1779,1779,7281,6860,Validated,Enable,2,10/13/16 18:16,1,owned,0.5,5149,-14.970246666667 | 16.51516,Autres,brown,good,sloped,6743,7281,validated,10/13/16 18:17,yes,1,irrigated_rice,no,all_three,2.16,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,,no,no,no,4/2/16,certified,plus resistant,0,0,0,125,no,,no,no,yes,4,NPK,18 46 00,100,yes,samorry,yes,28 46 00,yes,stam,7/10/16,96,54,43,shop,home,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,50,7/18/16,9/17/16,50,50,7800,108,CNSAS,credit,yes,NPK/Urea,,9/17/16,NPK,55,8580,,0000-00-00,,0,0,no,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,40000,river
1780,1780,7282,6858,Validated,Enable,1,10/27/16 18:14,1,owned,0.5,4368,-14.970207738762 | 16.514149002909,Autres,brown,good,sloped,6899,7282,validated,10/27/16 18:13,yes,1,irrigated_rice,no,all_three,1.68,family,0,0,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,,,no,,3/22/16,certified,more profitable,0,0,0,125,no,,no,no,yes,4,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/12/16,97,32,42,shop,home,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,50,7/12/16,9/13/16,250,200,31200,108,CNSAS,credit,yes,NPK/Urea,,9/16/16,NPK,70,10920,,0000-00-00,,0,0,,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,40000,river
1781,1781,7283,6909,Validated,Enable,2,10/27/16 18:41,1,owned,0.3,3161,-14.969496666667 | 16.516946666667,Autres,brown,good,sloped,6902,7283,validated,10/27/16 18:39,yes,1,irrigated_rice,no,all_three,0.882,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,,no,no,no,3/17/16,certified,Plus avantageux,0,0,0,125,no,,no,no,yes,2,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/15/16,90,21,42,shop,home,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,30,7/20/16,9/18/16,150,100,15600,108,CNSAS,credit,yes,NPK/Urea,,9/22/16,NPK,50,7800,,0000-00-00,,0,0,no,,yes,100000,70000,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,75000,river
1782,1782,7284,6867,Validated,Enable,2,10/31/16 18:37,1,managed,1,5730,-14.9625 | 16.519816666667,Autres,brown,good,sloped,6671,7284,validated,10/27/16 19:43,no,1,irrigated_rice,better,all_three,4,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,,no,,,no,no,3/26/16,certified,more profitable,0,0,0,125,no,,no,no,yes,0,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/16/16,0,100,40,shop,home,0,,0000-00-00,0,yes,0,no,0,entirely,yes,1,irrigated_rice,subsistence,yes,1,7/12/16,9/10/16,60,60,9360,108,CNSAS,credit,yes,NPK/Urea,,9/20/16,NPK,400,6240,,0000-00-00,,0,0,no,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,80000,river
1783,1783,7285,5316,Validated,Enable,3,10/26/16 16:47,1,owned,1,10411,-14.954946666667 | 16.507551666667,Autres,brown,good,sloped,6785,7285,validated,10/26/16 16:43,yes,1,peanut,no,all_three,4.326,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,,no,,,no,no,9/25/16,certified,better,0,0,0,125,no,,no,no,yes,8,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/15/16,99,103,42,shop,home,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,50,9/18/16,9/12/16,100,100,156000,108,CNSAS,credit,yes,,,0000-00-00,,0,0,,0000-00-00,,0,0,no,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,80000,river
1784,1784,7286,6226,Validated,Enable,2,10/15/16 12:10,1,owned,1,9051,-14.955783512898 | 16.507063624591,Autres,brown,good,sloped,6895,7286,validated,10/15/16 12:15,yes,1,irrigated_rice,,all_three,3.78,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,,no,,,no,no,3/30/16,certified,more profitable,0,0,0,125,no,,no,,yes,8,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/25/16,105,90,42,shop,home,300,market,8/22/16,1,yes,65000,no,0,not_at_all,yes,1,irrigated_rice,all_three,yes,1,7/12/16,9/12/16,500,400,62400,108,CNSAS,credit,yes,NPK/Urea,,9/10/16,NPK,70,10920,,0000-00-00,,0,0,no,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,80000,river
1785,1785,7287,6229,Validated,Enable,2,10/15/16 11:50,1,owned,1,9049,-14.957213566468 | 16.506497945802,Autres,brown,good,sloped,6893,7287,validated,10/15/16 11:58,yes,1,irrigated_rice,,all_three,3.72,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,,no,,,no,no,3/21/16,certified,plus rapide,0,0,0,125,no,,no,,yes,8,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/15/16,98,97,40,shop,home,250,market,8/16/16,1,yes,50000,no,0,not_at_all,yes,1,irrigated_rice,all_three,yes,1,7/12/16,9/10/16,500,400,62400,108,CNSAS,credit,yes,NPK/Urea,,9/18/16,NPK,70,10920,,0000-00-00,,0,0,,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,80000,river
1786,1786,7288,6288,Validated,Enable,2,10/13/16 20:33,1,owned,1,8683,-14.957593333333 | 16.505728333333,Autres,brown,good,sloped,6740,7288,validated,11/2/16 16:18,yes,1,irrigated_rice,,all_three,1.96,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,,no,,,no,yes,3/25/16,certified,more profitable,0,0,0,125,no,,no,no,yes,4,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/20/16,93,49,40,shop,,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,50,7/12/16,3/12/16,30,30,3750,108,CNSAS,credit,yes,NPK/Urea,,9/12/16,NPK,50,7800,,0000-00-00,,0,0,no,,yes,200000,150000,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,40000,river
1787,1787,7289,6864,Validated,Enable,2,10/26/16 16:54,1,owned,0.5,4043,-14.961396666667 | 16.50545,Autres,brown,good,sloped,6783,7289,validated,10/26/16 16:55,yes,1,irrigated_rice,no,all_three,2.142,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,,no,other,no,no,no,3/28/16,certified,meilleur,0,0,0,125,no,herbicide,no,no,yes,4,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/13/16,104,51,42,shop,home,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,50,7/18/16,9/16/16,50,50,8700,108,CNSAS,credit,yes,NPK,,9/20/16,NPK,55,8580,,0000-00-00,,0,0,no,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,40000,river
1788,1788,7290,6859,Validated,Enable,2,10/13/16 18:09,1,owned,0.5,5686,-14.967299539019 | 16.507398983934,Autres,brown,good,sloped,6744,7290,validated,10/13/16 18:10,yes,1,irrigated_rice,no,subsistence,2,family,0,0,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,,no,no,no,3/29/16,certified,plus resistant,0,0,0,125,no,,no,no,yes,50,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/14/16,0,50,42,shop,home,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,50,7/18/16,9/18/16,50,50,7800,108,CNSAS,credit,yes,NPK,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,40000,river
1789,1789,7291,4414,Validated,Enable,2,10/26/16 16:57,1,owned,0.5,4505,-14.962503333333 | 16.509226666667,Autres,brown,good,sloped,6782,7291,validated,10/26/16 16:57,yes,1,irrigated_rice,no,all_three,1.92,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,,no,no,no,4/1/16,certified,plus rassirant,0,0,0,125,no,,no,no,yes,4,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/13/16,96,48,42,shop,home,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,50,7/18/16,9/7/16,50,50,0,7800,CNSAS,credit,yes,NPK/Urea,,9/16/16,NPK,60,9360,,0000-00-00,,0,0,no,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,40000,river
1790,1790,7292,6865,Validated,Enable,2,10/27/16 18:23,1,owned,0.5,4457,-14.957153333333 | 16.51685,Autres,brown,good,sloped,6838,7292,validated,10/27/16 18:21,yes,1,irrigated_rice,no,all_three,2.16,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,,,no,no,3/23/16,certified,plus avantsgeux,0,0,0,125,no,,no,no,yes,54,NPK/Urea,28 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/14/16,97,54,42,shop,home,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,cash,yes,50,7/18/16,9/5/16,35,35,5460,108,CNSAS,credit,yes,,,9/14/16,NPK,70,10920,,0000-00-00,,0,0,no,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,40000,river
1791,1791,7293,6599,Validated,Enable,2,10/31/16 16:40,1,family,0.25,3164,-14.956771666667 | 16.516831666667,Autres,brown,good,sloped,6898,7293,validated,10/27/16 19:05,yes,1,irrigated_rice,no,all_three,0.63,family,0,0,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,,,no,yes,3/30/16,certified,more profitable,0,0,0,125,no,,no,no,yes,2,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/15/16,98,15,41,shop,no,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,25,7/12/16,9/12/16,25,20,3120,108,CNSAS,credit,yes,NPK/Urea,,9/17/16,NPK,17,2754,,0000-00-00,,0,0,,,,0,0,bank,7%,no,irrigated_rice,NPK/Urea,Bassin/Submersion,55000,river
1792,1792,7294,6598,Validated,Enable,2,10/27/16 19:15,1,owned,0.5,2385,-14.953078333333 | 16.520405,Autres,brown,good,sloped,6896,7294,validated,10/27/16 19:13,yes,1,irrigated_rice,no,all_three,1.76,family,0,0,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,,no,no,no,3/22/16,certified,plus rassurant,0,0,0,125,no,,no,no,yes,4,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/13/16,0,44,40,shop,no,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,50,9/12/16,9/9/16,250,200,31200,108,CNSAS,credit,yes,NPK/Urea,,9/17/16,NPK,150,23400,,0000-00-00,,0,0,,,,0,0,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,40000,river
1793,1793,7295,6228,Validated,Enable,1,10/27/16 18:38,1,owned,1,9091,-14.958491548945 | 16.517209986695,Autres,brown,good,sloped,6903,7295,validated,10/27/16 18:37,yes,1,irrigated_rice,no,all_three,3.8,family,0,0,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,,no,no,no,3/26/16,certified,more profitable,0,0,0,125,no,,no,no,yes,8,NPK/Urea,18 46 00,100,yes,samorry,yes,18 46 00,yes,stam,7/18/16,0,95,42,shop,home,0,,0000-00-00,0,yes,0,no,0,moderate,yes,1,irrigated_rice,all_three,yes,1,7/12/16,9/5/16,450,400,102400,108,CNSAS,credit,yes,NPK/Urea,,9/18/16,NPK,70,10920,,0000-00-00,,0,0,no,,yes,500000,350000,bank,7%,yes,irrigated_rice,NPK/Urea,Bassin/Submersion,80000,river
1794,1794,7296,6488,Validated,Enable,3,12/27/16 13:37,1,family,0,3933.8,-14.872181666667 | 16.527526666667,Autres,black,medium,flat,6672,7296,validated,12/27/16 13:42,yes,1,irrigated_rice,,all_three,2,family,0,0,no,no,no,no,no,no,yes,no,no,no,yes,no,,no,,,no,no,2/16/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/27/16,30,50,40,shop,,500,market,8/16/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1795,1795,7297,6483,Validated,Enable,3,1/25/17 11:39,1,family,0,3892,-14.872348333333 | 16.527886666667,Autres,black,medium,flat,6673,7297,validated,12/27/16 13:42,yes,1,irrigated_rice,,all_three,2,family,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,,no,,,no,no,2/15/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/25/16,30,50,40,shop,,500,market,8/15/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1796,1796,7298,6481,Validated,Enable,2,12/27/16 13:37,1,family,0,4251.6,-14.873843333333 | 16.528568333333,Autres,black,medium,flat,6674,7298,validated,12/27/16 13:42,yes,1,irrigated_rice,,all_three,2,family,0,0,no,no,no,no,no,no,yes,no,no,no,yes,no,,no,,,no,no,2/15/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/24/16,30,50,40,shop,,500,market,8/18/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1797,1797,7299,6493,Validated,Enable,2,12/27/16 10:33,1,family,0.4,4035,-14.873803333333 | 16.52865,Autres,black,medium,flat,6675,7299,validated,12/27/16 10:34,yes,1,irrigated_rice,,all_three,2,family,0,0,no,no,no,no,no,no,yes,no,no,no,yes,no,,no,,,no,no,2/13/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/23/16,30,50,40,shop,,500,market,8/15/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1798,1798,7300,6480,Validated,Enable,2,12/27/16 13:37,1,family,0,3929.86,-14.872695 | 16.529141666667,Autres,black,medium,flat,6676,7300,validated,12/27/16 13:42,yes,1,irrigated_rice,,all_three,2,family,0,0,no,no,no,no,no,no,yes,no,no,no,yes,no,,no,,,no,no,2/15/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/23/16,30,70,40,shop,,500,market,8/13/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1799,1799,7301,6490,Validated,Enable,3,12/27/16 13:37,1,family,0,1738.26,-14.873173333333 | 16.53022,Autres,black,medium,flat,6677,7301,validated,12/27/16 13:42,no,,,,,0,family,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,,no,,,no,no,0000-00-00,,,0,0,0,0,no,,no,,no,0,,,0,,,,,,,0000-00-00,0,0,0,,,0,,0000-00-00,0,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1800,1800,7302,6498,Validated,Enable,2,12/27/16 13:37,1,owned,0,4250.05,-14.87279 | 16.529448333333,Autres,black,medium,flat,6678,7302,validated,12/27/16 10:55,yes,1,irrigated_rice,,all_three,0,family,0,0,no,no,no,no,no,no,yes,no,no,no,yes,no,,no,,,no,no,2/15/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/22/16,30,50,40,shop,,500,market,8/14/16,1,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1801,1801,7303,4858,Validated,Enable,2,12/27/16 13:37,1,owned,0,3987.98,-14.87203 | 16.530183333333,Autres,black,medium,flat,6679,7303,validated,12/27/16 13:42,yes,1,irrigated_rice,,all_three,2,family,0,0,no,no,no,no,no,no,no,no,no,no,no,no,,no,,,no,no,2/16/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/27/16,30,50,40,shop,,500,market,8/20/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1802,1802,7304,8549,Validated,Enable,2,12/27/16 11:02,1,family,0.4,3798,-14.871953333333 | 16.530095,Autres,black,medium,flat,6680,7304,validated,12/27/16 11:02,yes,1,irrigated_rice,,all_three,0,family,0,0,no,no,no,no,no,no,yes,no,no,no,yes,no,,no,,,no,no,2/16/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/19/16,30,50,40,shop,,500,market,8/15/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1803,1803,7305,5119,Validated,Enable,2,12/27/16 13:37,1,family,0,4179.24,-14.87114 | 16.53051,Autres,black,medium,flat,6681,7305,validated,12/27/16 10:55,yes,1,irrigated_rice,,all_three,2,family,0,0,no,no,no,no,no,no,yes,no,no,no,yes,no,,no,,,no,no,2/16/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,300,no,,no,,yes,londox,7/23/16,30,50,40,shop,,500,market,8/12/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1804,1804,7306,5118,Validated,Enable,10,12/27/16 13:37,1,family,0,3620.88,-14.871371666667 | 16.530881666667,Autres,black,medium,flat,6682,7306,validated,12/27/16 13:42,no,,,,,0,family,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,,no,,,,,0000-00-00,,,0,0,0,0,,,,,no,0,,,0,,,,,,,0000-00-00,0,0,0,,,0,,0000-00-00,0,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1805,1805,7307,5117,Validated,Enable,2,1/25/17 11:42,1,family,0,3955,-14.871413333333 | 16.531268333333,Autres,black,medium,flat,6683,7307,validated,12/27/16 13:42,no,,,,,0,,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,,,,,,,0000-00-00,,,0,0,0,0,,,,,no,0,,,0,,,,,,,0000-00-00,0,0,0,,,0,,0000-00-00,0,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1806,1806,7308,5114,Validated,Enable,2,12/27/16 13:37,1,managed,0.4,3584,-14.870461666667 | 16.531593333333,Autres,black,medium,flat,6684,7308,validated,12/27/16 13:42,no,,,,,0,family,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,,no,,,no,,0000-00-00,,,0,0,0,0,,,no,,no,0,,,0,,,,,,,0000-00-00,0,0,0,,,0,,0000-00-00,0,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1807,1807,7310,5115,Validated,Enable,2,12/30/16 9:00,1,managed,0.4,3961,-14.869723333333 | 16.52926,Autres,black,medium,flat,6686,7310,validated,12/27/16 13:42,yes,1,irrigated_rice,,all_three,2,family,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,,no,,,no,no,2/16/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/20/16,30,50,40,shop,,500,market,8/13/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1808,1808,7311,6504,Validated,Enable,2,12/27/16 13:09,1,managed,0.4,4186,-14.869576666667 | 16.528858333333,Autres,black,medium,flat,6687,7311,validated,12/27/16 13:09,yes,1,irrigated_rice,,all_three,2,family,0,0,no,no,no,no,no,no,yes,no,no,no,yes,no,,no,,,no,no,2/16/16,traditional,goodne,5,120,1,300,no,,no,,yes,4,NPK/Urea,18 46 0,500,no,,no,,yes,londox,7/28/16,30,50,40,shop,,500,market,8/14/16,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,Urea,Aspersion,60000,river
1809,1809,7333,4175,Validated,Enable,2,10/13/16 18:56,3,owned,0.1,620.095,-14.852055 | 16.616745,Autres,,good,flat,6712,7333,validated,10/13/16 18:56,yes,"1,5",irrigated_rice,,all_three,5,gifted,0,0,no,no,no,no,no,no,no,no,no,no,no,no,,,,,yes,no,4/12/16,certified,,0,120,0,325,,,,,yes,4,DAP/Urea,18.46.00,500,no,,no,,yes,propanil,8/16/16,10,100,65,silo,,0,market,0000-00-00,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,0,river
1810,1810,7334,4174,Validated,Enable,2,10/13/16 18:44,2,owned,0.15,1401,-14.851968333333 | 16.615938333333,Autres,,good,flat,6713,7334,validated,10/13/16 18:48,yes,"5,2",irrigated_rice,,all_three,6,gifted,0,0,no,no,no,no,no,no,no,no,no,no,no,no,,no,,,yes,no,4/17/16,certified,,0,120,0,325,no,,,,yes,7,DAP/Urea,18.46.00,500,no,,no,,yes,propanil,8/19/16,18,120,65,silo,,0,market,0000-00-00,0,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,0,river
1811,1811,7335,4168,Validated,Enable,2,10/27/16 12:42,3,owned,0.12,1312,-14.851830184853 | 16.615714914867,Autres,brown,good,flat,6714,7335,validated,10/14/16 17:48,no,,,,,0,,0,0,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,0000-00-00,,,0,0,0,0,,,,,no,0,,,0,,,,,,,0000-00-00,0,0,0,,,0,,0000-00-00,0,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,0,river
1812,1812,7336,4235,Validated,Enable,2,11/2/16 16:53,4,family,0.12,1204,-14.851863333333 | 16.61516,Autres,,good,flat,6715,7336,validated,10/13/16 18:31,yes,"2,5",irrigated_rice,,all_three,5,gifted,0,0,no,no,no,no,no,no,no,no,no,no,yes,no,,no,,,yes,no,4/16/16,certified,,0,120,0,325,no,,yes,,yes,6,DAP/Urea,18.46.00,500,no,,no,,yes,propanil,8/16/16,15,100,65,silo,,0,market,0000-00-00,2,no,0,no,0,,no,,,,no,0,0000-00-00,0000-00-00,0,0,0,,,,,,,0000-00-00,,0,0,,0000-00-00,,0,0,,,,0,0,,0%,yes,irrigated_rice,DAP/Urea,Bassin/Submersion,0,river
