id,village_id,validation_status,accuracy,farmerDate,coop_name,gender,age,years_farming,education_level,num_wives,wife_trades,wife_food_crops,wife_crafts,num_children,num_young_children,num_older_children,num_children_in_school,children_working,income,transportation,housing_material,access_electricity,access_drinking_water,access_healthcare,wants_credit,credit_from_coop,credit_from_third_party,credit_from_bank,loan_amount,loan_rate,has_bridge_loan,bridge_loan_amount,pledged_output,wants_bridge_loan,wants_bridge_loan_amount,input_use,input_cost,inputs_useful,interest_use_inputs,interest_insurance,use_ag_services,ag_services_quality,ag_services_frequency,interest_ag_services,buyer_type,last_price,num_plots,total_ha,main_crop,secondary_crop,has_loan,valid_children,fraction_in_school,coop_id,fraction_in_school_binned,income_binned,num_plots_binned,years_farming_binned,age_binned,num_children_binned,num_older_children_binned,num_young_children_binned,num_wives_binned,education_level_binned,wife_roles,creditworthy,nonzero_income,plot_list
5173,565,Validated,2,2016-12-27 13:08:00,GIE Harankobe,1.0,23.0,10.0,Secondaire,0,0,0,0,6.0,1,5,3,1.0,250000.0,A pied,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,120000.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,market,125.0,1.0,0.8,IRice,IRice,0.0,True,0.5,77,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,,0.0,250000.0,[5602]
5274,565,Validated,2,2016-12-27 13:08:00,GIE Harankobe,0.0,40.0,21.0,,1,0,0,0,13.0,4,1,9,1.0,200000.0,A pied,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,,,0.0,0,2.0,0.0,0.0,4.0,70000.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,market,125.0,1.0,0.5,IRice,IRice,0.0,True,0.6923076923076923,77,3.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,0.0,0.0,200000.0,[5589]
5275,565,Validated,2,2016-12-27 13:08:00,GIE Harankobe,0.0,85.0,21.0,Non AlphabEtisE,3,0,0,0,14.0,0,5,6,4.0,200000.0,A pied,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0,,0.0,0.0,4.0,80000.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.5,IRice,IRice,0.0,True,0.42857142857142855,77,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,200000.0,[5590]
5276,565,Validated,3,2016-12-27 13:08:00,GIE Harankobe,0.0,65.0,21.0,Non AlphabEtisE,1,0,0,0,8.0,0,5,4,1.0,200000.0,A pied,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0,2.0,1.0,1000000.0,4.0,50000.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,market,125.0,1.0,0.32,IRice,IRice,0.0,True,0.5,77,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,200000.0,[5702]
5277,565,Validated,2,2016-12-27 13:08:00,GIE Harankobe,0.0,63.0,21.0,Non AlphabEtisE,2,0,0,0,14.0,1,7,6,4.0,300000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,500000.0,4.0,95000.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.7,IRice,IRice,0.0,True,0.42857142857142855,77,2.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,300000.0,[5701]
5340,565,Validated,4,2016-12-27 13:08:00,GIE Harankobe,0.0,39.0,21.0,AlphabEtisE,1,0,0,0,10.0,3,4,5,1.0,150000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,1.0,0.0,0.0,4.0,80000.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,market,125.0,1.0,0.6,IRice,IRice,0.0,True,0.5,77,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,150000.0,[6001]
5341,565,Validated,3,2016-12-27 13:08:00,GIE Harankobe,0.0,46.0,21.0,Non AlphabEtisE,0,0,0,0,10.0,3,5,1,1.0,200000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,1.0,0.0,0.0,4.0,125000.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,market,125.0,1.0,0.95,IRice,IRice,0.0,True,0.1,77,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,0.0,200000.0,[5995]
5342,565,Validated,2,2016-12-27 13:08:00,GIE Harankobe,0.0,33.0,21.0,AlphabEtisE,0,0,0,0,4.0,1,3,3,1.0,300000.0,A pied,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0,1.0,0.0,0.0,4.0,135000.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,market,125.0,1.0,1.0,IRice,IRice,0.0,True,0.75,77,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,300000.0,[5997]
5391,565,Validated,3,2016-12-27 13:08:00,GIE Harankobe,0.0,23.0,21.0,Non AlphabEtisE,0,0,0,0,5.0,2,3,3,1.0,200000.0,A pied,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0,2.0,0.0,0.0,4.0,70000.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,market,125.0,1.0,0.49,IRice,IRice,0.0,True,0.6,77,3.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,200000.0,[6003]
5588,565,Validated,2,2016-12-27 13:08:00,GIE Harankobe,0.0,50.0,21.0,Non AlphabEtisE,1,0,0,0,14.0,3,5,5,1.0,250000.0,A pied,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0,,0.0,0.0,4.0,60000.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.4,IRice,IRice,0.0,True,0.35714285714285715,77,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,250000.0,[5996]
5589,565,Validated,3,2016-12-27 13:08:00,GIE Harankobe,1.0,54.0,21.0,Non AlphabEtisE,0,0,0,0,12.0,0,6,4,1.0,200000.0,A pied,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,60000.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.4,IRice,IRice,0.0,True,0.3333333333333333,77,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,,0.0,200000.0,[6000]
5590,565,Validated,2,2016-12-27 13:08:00,GIE Harankobe,0.0,44.0,21.0,Non AlphabEtisE,2,0,0,0,7.0,2,5,4,1.0,250000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,400000.0,4.0,90000.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,market,125.0,1.0,0.4,IRice,IRice,0.0,True,0.5714285714285714,77,3.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,250000.0,[6002]
6148,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,61.0,21.0,Non AlphabEtisE,3,0,0,0,17.0,2,3,10,4.0,300000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,,market,125.0,1.0,0.9,IRice,IRice,0.0,True,0.5882352941176471,78,3.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,300000.0,[7148]
6149,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,48.0,20.0,Non AlphabEtisE,2,0,0,0,14.0,4,9,7,1.0,200000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,100000.0,4.0,0.0,2.0,,2.0,1.0,0.0,1.0,2.0,market,125.0,1.0,0.3,IRice,IRice,0.0,True,0.5,78,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,200000.0,[6818]
6150,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,55.0,21.0,Non AlphabEtisE,1,0,0,0,4.0,0,1,3,1.0,0.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,,1.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,market,125.0,1.0,0.8,IRice,IRice,0.0,True,0.75,78,3.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,[6614]
6151,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,23.0,21.0,Non AlphabEtisE,0,0,0,0,8.0,0,2,7,2.0,200000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,1.0,1.0,500000.0,,0.0,,,2.0,1.0,2.0,2.0,1.0,market,125.0,1.0,0.9,IRice,IRice,0.0,True,0.875,78,3.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,200000.0,[6832]
6152,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,45.0,21.0,Non AlphabEtisE,1,0,0,0,8.0,1,6,4,1.0,200000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,,,0.0,,,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.9,IRice,IRice,0.0,True,0.5,78,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,200000.0,[6833]
6153,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,54.0,21.0,Non AlphabEtisE,1,0,0,0,6.0,1,3,1,4.0,200000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,500000.0,,0.0,,,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.7,IRice,IRice,0.0,True,0.16666666666666666,78,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,200000.0,[6817]
6154,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,54.0,21.0,Non AlphabEtisE,2,0,0,0,,5,6,12,4.0,200000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,500000.0,,0.0,,,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.8,IRice,IRice,0.0,False,,78,,2.0,0.0,2.0,3.0,,2.0,2.0,2.0,0.0,0.0,0.0,200000.0,[6838]
6155,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,56.0,21.0,Non AlphabEtisE,1,0,0,0,7.0,1,2,2,4.0,250000.0,A pied,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,200000.0,4.0,18000.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.25,IRice,IRice,0.0,True,0.2857142857142857,78,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,250000.0,[6616]
6156,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,41.0,21.0,Non AlphabEtisE,1,0,0,0,6.0,2,4,0,4.0,200000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.3,IRice,IRice,0.0,True,0.0,78,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,200000.0,[7143]
6157,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,44.0,21.0,Non AlphabEtisE,2,0,0,0,9.0,3,6,0,4.0,200000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.6,IRice,IRice,0.0,True,0.0,78,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,200000.0,[6824]
6158,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,0.0,46.0,21.0,Non AlphabEtisE,1,0,0,0,5.0,1,4,1,4.0,200000.0,A pied,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,,0.0,0,0.0,1.0,300000.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,market,125.0,1.0,0.4,IRice,IRice,0.0,True,0.2,78,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,200000.0,[7154]
6159,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,48.0,21.0,Non AlphabEtisE,2,0,0,0,8.0,3,3,3,4.0,250000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,1000000.0,,0.0,,,2.0,1.0,0.0,1.0,1.0,market,125.0,1.0,0.9,IRice,IRice,0.0,True,0.375,78,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,250000.0,[6613]
6160,613,Validated,4,2016-12-27 13:08:00,GIE thioyebe,0.0,57.0,21.0,Non AlphabEtisE,1,0,0,0,9.0,1,4,1,1.0,200000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,500000.0,,0.0,0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,market,125.0,1.0,0.9,IRice,IRice,,True,0.1111111111111111,78,0.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,,200000.0,[6618]
6161,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,0.0,56.0,21.0,Non AlphabEtisE,1,0,0,0,11.0,4,4,5,1.0,200000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,,,0.0,,,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,1.0,IRice,IRice,0.0,True,0.45454545454545453,78,2.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,200000.0,[6851]
6162,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,0.0,53.0,21.0,Non AlphabEtisE,3,0,0,0,14.0,4,6,4,4.0,300000.0,A pied,2.0,0.0,2.0,,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,,4.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,market,125.0,1.0,0.6,IRice,IRice,0.0,True,0.2857142857142857,78,1.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,300000.0,[7153]
6163,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,1.0,36.0,21.0,Non AlphabEtisE,0,0,0,0,9.0,3,4,2,1.0,200000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.9,IRice,IRice,0.0,True,0.2222222222222222,78,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,,0.0,200000.0,[6612]
6164,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,58.0,21.0,Non AlphabEtisE,2,0,0,0,15.0,0,8,4,1.0,300000.0,A pied,2.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1000000.0,,0.0,0,0.0,1.0,,,0.0,,,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,1.2,IRice,IRice,,True,0.26666666666666666,78,1.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,,300000.0,[6845]
6165,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,42.0,21.0,Non AlphabEtisE,2,0,0,0,7.0,2,5,5,0.0,500000.0,A pied,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.6,IRice,IRice,0.0,True,0.7142857142857143,78,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,500000.0,[6704]
6166,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,0.0,58.0,21.0,Non AlphabEtisE,2,0,0,0,20.0,1,14,10,4.0,300000.0,A pied,2.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,,,0.0,0,,1.0,700000.0,,0.0,,,2.0,1.0,1.0,0.0,1.0,market,125.0,1.0,1.0,IRice,IRice,,True,0.5,78,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,,300000.0,[6850]
6167,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,0.0,47.0,21.0,Non AlphabEtisE,3,0,0,0,10.0,3,7,5,1.0,400000.0,A pied,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,400000.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.8,IRice,IRice,0.0,True,0.5,78,2.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,400000.0,[6694]
6168,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,1.0,38.0,21.0,Non AlphabEtisE,0,0,0,0,5.0,2,3,3,2.0,200000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,market,125.0,1.0,0.6,IRice,IRice,0.0,True,0.6,78,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,200000.0,[7151]
6169,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,66.0,21.0,Non AlphabEtisE,1,0,0,0,5.0,2,3,0,4.0,240000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,300000.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.9,IRice,IRice,0.0,True,0.0,78,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,240000.0,[6693]
6170,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,46.0,21.0,Non AlphabEtisE,1,0,0,0,6.0,1,3,4,1.0,200000.0,A pied,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,500000.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,market,125.0,1.0,0.3,IRice,IRice,0.0,True,0.6666666666666666,78,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,200000.0,
6171,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,51.0,21.0,Non AlphabEtisE,1,0,0,0,13.0,3,5,4,1.0,300000.0,A pied,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,,4.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,1.0,IRice,IRice,0.0,True,0.3076923076923077,78,1.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,300000.0,[6848]
6172,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,0.0,67.0,21.0,Non AlphabEtisE,4,0,0,0,,5,16,9,1.0,300000.0,A pied,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0,,1.0,500000.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,market,125.0,1.0,1.0,IRice,IRice,0.0,False,,78,,2.0,0.0,2.0,4.0,,2.0,2.0,2.0,0.0,0.0,0.0,300000.0,[7155]
6173,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,57.0,21.0,Non AlphabEtisE,3,0,0,0,10.0,0,5,3,1.0,250000.0,A pied,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,500000.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,1.0,IRice,IRice,0.0,True,0.3,78,1.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,250000.0,[7139]
6174,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,0.0,52.0,21.0,AlphabEtisE,2,0,0,0,12.0,3,6,4,4.0,200000.0,A pied,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,200000.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.5,IRice,IRice,0.0,True,0.3333333333333333,78,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,200000.0,[7136]
6175,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,51.0,21.0,Non AlphabEtisE,1,0,0,0,4.0,2,2,2,1.0,200000.0,A pied,2.0,0.0,2.0,,3.0,0.0,0.0,0.0,,,0.0,0,,1.0,200000.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,market,125.0,1.0,0.55,IRice,IRice,0.0,True,0.5,78,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,200000.0,[7146]
6176,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,51.0,21.0,Non AlphabEtisE,2,0,0,0,8.0,2,6,5,1.0,250000.0,A pied,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,400000.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,market,125.0,1.0,0.7,IRice,IRice,0.0,True,0.625,78,3.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,250000.0,[6819]
6178,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,48.0,21.0,Non AlphabEtisE,1,0,0,0,2.0,1,1,1,0.0,200000.0,A pied,2.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,500000.0,,0.0,0,0.0,1.0,300000.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,market,125.0,1.0,0.3,IRice,IRice,,True,0.5,78,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,,200000.0,[6820]
6179,613,Validated,4,2016-12-27 13:08:00,GIE thioyebe,0.0,64.0,21.0,AlphabEtisE,2,0,0,0,7.0,0,1,7,0.0,300000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,market,125.0,1.0,0.8,IRice,IRice,0.0,True,1.0,78,3.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,300000.0,[6842]
6180,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,1.0,45.0,21.0,Non AlphabEtisE,0,0,0,0,5.0,0,3,5,0.0,200000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,market,125.0,1.0,0.4,IRice,IRice,0.0,True,1.0,78,3.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,200000.0,[6844]
6181,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,1.0,56.0,21.0,Non AlphabEtisE,0,0,0,0,4.0,0,4,0,4.0,150000.0,A pied,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.6,IRice,IRice,0.0,True,0.0,78,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,,0.0,150000.0,[6843]
6182,613,Validated,4,2016-12-27 13:08:00,GIE thioyebe,1.0,45.0,21.0,Primaire,0,0,0,0,10.0,1,9,4,1.0,200000.0,A pied,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.8,IRice,IRice,0.0,True,0.4,78,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,,0.0,200000.0,[6841]
6183,613,Validated,2,2016-12-27 13:08:00,GIE thioyebe,0.0,47.0,21.0,AlphabEtisE,1,0,0,0,13.0,1,9,4,1.0,250000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.9,IRice,IRice,0.0,True,0.3076923076923077,78,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,250000.0,[6834]
6184,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,1.0,51.0,21.0,AlphabEtisE,0,0,0,0,15.0,3,12,8,4.0,200000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,1000000.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,market,125.0,1.0,0.5,IRice,IRice,0.0,True,0.5333333333333333,78,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,,0.0,200000.0,[7142]
6185,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,0.0,55.0,21.0,Non AlphabEtisE,2,0,0,0,16.0,3,9,0,4.0,350000.0,A pied,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,500000.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,market,125.0,1.0,0.6,IRice,IRice,0.0,True,0.0,78,0.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,350000.0,[6705]
6186,613,Validated,3,2016-12-27 13:08:00,GIE thioyebe,0.0,66.0,21.0,AlphabEtisE,2,0,0,0,11.0,2,8,2,4.0,300000.0,A pied,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,350000.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,market,125.0,1.0,0.5,IRice,IRice,0.0,True,0.18181818181818182,78,1.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,300000.0,[7163]
6187,613,Validated,4,2016-12-27 13:08:00,GIE thioyebe,0.0,69.0,21.0,Non AlphabEtisE,1,0,0,0,10.0,3,5,2,4.0,250000.0,A pied,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0,0.0,1.0,500000.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,market,125.0,1.0,1.0,IRice,IRice,0.0,True,0.2,78,1.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,250000.0,[6849]
